Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Subscription Status,Previous Purchases,Frequency of Purchases
45,Male,Sandals,Footwear,34,Alabama,S,Black,Summer,No,31,Every 3 Months
40,Male,Sneakers,Footwear,84,Florida,L,Beige,Winter,No,18,Weekly
42,Male,Jewelry,Accessories,96,Alabama,L,Indigo,Summer,No,41,Every 3 Months
57,Male,Sandals,Footwear,71,California,L,Green,Winter,No,18,Every 3 Months
18,Male,Jacket,Outerwear,77,Maryland,M,Purple,Summer,No,3,Bi-Weekly
18,Male,Skirt,Clothing,66,Nevada,M,Orange,Spring,No,5,Bi-Weekly
56,Male,Shirt,Clothing,21,Massachusetts,M,Teal,Winter,No,13,Annually
35,Male,Shorts,Clothing,37,South Carolina,M,Gold,Summer,No,22,Annually
49,Male,Socks,Clothing,90,Delaware,L,Gray,Fall,No,45,Fortnightly
49,Male,Jacket,Outerwear,96,Hawaii,M,Cyan,Fall,No,39,Every 3 Months
34,Male,Jewelry,Accessories,37,Florida,L,Teal,Summer,No,18,Annually
63,Male,T-shirt,Clothing,66,Rhode Island,M,Violet,Winter,No,19,Fortnightly
42,Male,Gloves,Accessories,45,Wyoming,XL,Indigo,Spring,No,29,Weekly
41,Male,Shoes,Footwear,89,Colorado,L,Pink,Summer,No,19,Weekly
26,Male,Shoes,Footwear,94,Virginia,L,Gold,Fall,No,22,Monthly
48,Male,Shoes,Footwear,96,Nebraska,S,Maroon,Summer,No,21,Annually
62,Male,Hoodie,Clothing,31,Oklahoma,M,Brown,Spring,No,22,Monthly
24,Male,Belt,Accessories,79,North Dakota,M,Gold,Winter,No,44,Every 3 Months
48,Male,Coat,Outerwear,39,Michigan,L,Teal,Spring,No,42,Quarterly
31,Male,Blouse,Clothing,22,California,M,Turquoise,Fall,No,33,Quarterly
41,Male,Skirt,Clothing,32,Tennessee,L,Olive,Fall,No,6,Annually
24,Male,T-shirt,Clothing,71,Ohio,L,Cyan,Winter,No,44,Every 3 Months
60,Male,Jeans,Clothing,96,Florida,XL,Beige,Spring,No,24,Annually
38,Male,Scarf,Accessories,82,Missouri,M,Blue,Fall,No,16,Quarterly
58,Male,Backpack,Accessories,76,South Carolina,L,Gold,Spring,No,12,Fortnightly
53,Male,Backpack,Accessories,22,Arizona,M,Green,Winter,No,50,Monthly
44,Male,Scarf,Accessories,40,Indiana,XL,Green,Winter,No,42,Quarterly
51,Male,Hat,Accessories,92,North Dakota,M,Turquoise,Summer,No,50,Monthly
36,Male,Coat,Outerwear,94,Montana,XL,Yellow,Fall,No,10,Quarterly
20,Male,Dress,Clothing,44,Missouri,M,Yellow,Fall,No,32,Weekly
32,Male,Gloves,Accessories,49,Kentucky,S,Blue,Spring,No,37,Weekly
66,Male,Sweater,Clothing,26,Georgia,L,Charcoal,Spring,No,15,Monthly
49,Male,Skirt,Clothing,38,Kentucky,M,Yellow,Fall,No,27,Annually
27,Male,Blouse,Clothing,72,Georgia,L,Purple,Spring,No,7,Weekly
29,Male,Dress,Clothing,99,Alaska,M,Green,Summer,No,49,Quarterly
29,Male,Jacket,Outerwear,38,Maine,L,Charcoal,Spring,No,44,Monthly
55,Male,Coat,Outerwear,96,New Mexico,L,Silver,Winter,No,13,Bi-Weekly
57,Male,Dress,Clothing,27,New York,L,Turquoise,Spring,No,38,Fortnightly
29,Male,Shorts,Clothing,24,Oklahoma,M,Gray,Winter,No,10,Weekly
31,Male,Jeans,Clothing,82,Wyoming,L,Red,Summer,No,25,Weekly
25,Male,Hat,Accessories,56,Alabama,M,Beige,Summer,No,18,Quarterly
61,Male,Gloves,Accessories,25,Maryland,M,Maroon,Fall,No,6,Every 3 Months
53,Male,Sneakers,Footwear,67,West Virginia,L,Indigo,Spring,No,35,Quarterly
22,Male,Shoes,Footwear,21,Kentucky,M,Red,Summer,No,31,Fortnightly
28,Male,Hoodie,Clothing,27,Kansas,XL,Maroon,Summer,No,41,Annually
18,Male,Sneakers,Footwear,97,Idaho,S,Red,Fall,No,8,Annually
44,Male,Handbag,Accessories,45,Ohio,S,Black,Winter,No,34,Fortnightly
32,Male,Blouse,Clothing,63,Iowa,XL,Black,Fall,No,20,Annually
34,Male,Belt,Accessories,100,Michigan,L,Pink,Summer,No,38,Every 3 Months
67,Male,Socks,Clothing,38,South Dakota,L,Blue,Spring,No,35,Quarterly
66,Male,Blouse,Clothing,45,Nebraska,L,Green,Summer,No,6,Annually
28,Male,Jewelry,Accessories,91,California,M,Orange,Fall,No,50,Weekly
70,Male,Shorts,Clothing,82,Nevada,M,Orange,Fall,No,47,Weekly
37,Male,Boots,Footwear,48,Kansas,L,Magenta,Winter,No,23,Quarterly
28,Male,Coat,Outerwear,30,Ohio,M,Indigo,Spring,No,13,Quarterly
43,Male,T-shirt,Clothing,34,Vermont,S,Beige,Spring,No,31,Monthly
37,Male,Sweater,Clothing,68,Georgia,L,Green,Fall,No,16,Every 3 Months
54,Male,Sunglasses,Accessories,95,Maryland,M,Red,Winter,No,40,Annually
50,Male,Hat,Accessories,22,Connecticut,L,Beige,Spring,No,45,Quarterly
46,Male,Gloves,Accessories,88,Washington,M,Green,Fall,No,50,Every 3 Months
60,Male,Socks,Clothing,83,California,M,Orange,Summer,No,1,Quarterly
40,Male,Handbag,Accessories,87,Montana,L,Cyan,Spring,No,10,Every 3 Months
64,Male,Coat,Outerwear,57,Idaho,M,Violet,Summer,No,48,Every 3 Months
18,Male,Coat,Outerwear,88,Pennsylvania,XL,Lavender,Summer,No,38,Monthly
37,Male,Pants,Clothing,20,Maine,L,Turquoise,Winter,No,21,Annually
36,Male,Belt,Accessories,39,Montana,L,Pink,Summer,No,38,Monthly
51,Male,Sunglasses,Accessories,71,New Jersey,S,Beige,Spring,No,31,Fortnightly
26,Male,Hoodie,Clothing,73,Louisiana,L,Silver,Winter,No,9,Fortnightly
68,Male,Handbag,Accessories,63,Maine,M,Gold,Summer,No,47,Weekly
27,Male,Gloves,Accessories,78,Florida,L,Silver,Winter,No,8,Bi-Weekly
28,Male,Skirt,Clothing,96,Missouri,L,Green,Fall,No,30,Annually
49,Male,Sunglasses,Accessories,81,North Dakota,M,Teal,Winter,No,22,Quarterly
70,Male,Dress,Clothing,95,Connecticut,S,Gold,Fall,No,3,Quarterly
30,Male,Gloves,Accessories,68,Virginia,M,Cyan,Spring,No,15,Monthly
27,Male,Sneakers,Footwear,28,Montana,L,Gold,Spring,No,10,Every 3 Months
19,Male,T-shirt,Clothing,30,Vermont,L,Violet,Summer,No,19,Every 3 Months
64,Male,Dress,Clothing,31,Georgia,M,Black,Summer,No,36,Fortnightly
42,Male,Handbag,Accessories,95,Virginia,XL,Brown,Winter,No,12,Every 3 Months
69,Male,Socks,Clothing,79,Vermont,M,Indigo,Winter,No,49,Quarterly
28,Male,Sneakers,Footwear,39,Montana,L,Yellow,Winter,No,7,Annually
47,Male,Jacket,Outerwear,34,New Jersey,M,Purple,Summer,No,28,Monthly
69,Male,Hoodie,Clothing,28,Wyoming,L,White,Spring,No,30,Annually
56,Male,Sandals,Footwear,38,Maine,XL,Turquoise,Winter,No,29,Monthly
28,Male,Shoes,Footwear,55,New Mexico,M,Olive,Spring,No,9,Every 3 Months
50,Male,Sandals,Footwear,31,Colorado,M,Beige,Winter,No,27,Fortnightly
39,Male,Coat,Outerwear,84,Connecticut,S,Lavender,Spring,No,21,Fortnightly
35,Male,Gloves,Accessories,93,Maryland,L,White,Winter,No,36,Monthly
59,Male,Coat,Outerwear,28,Oregon,L,Brown,Winter,No,19,Annually
44,Male,Boots,Footwear,55,New York,M,Charcoal,Summer,No,47,Weekly
66,Male,Skirt,Clothing,63,Oklahoma,L,Maroon,Winter,No,38,Annually
20,Male,Skirt,Clothing,94,Alabama,M,Red,Winter,No,22,Bi-Weekly
45,Male,Pants,Clothing,36,North Dakota,M,Maroon,Fall,No,29,Bi-Weekly
49,Male,Hat,Accessories,97,Nebraska,S,Teal,Spring,No,42,Annually
60,Male,Backpack,Accessories,63,Arizona,L,Orange,Summer,No,47,Every 3 Months
61,Male,Scarf,Accessories,77,Illinois,S,Olive,Spring,No,10,Bi-Weekly
36,Male,Scarf,Accessories,53,South Carolina,XL,Olive,Fall,No,10,Monthly
33,Male,Shirt,Clothing,77,Kansas,M,Beige,Spring,No,1,Every 3 Months
49,Male,Boots,Footwear,79,Kansas,L,Green,Summer,No,7,Monthly
31,Male,Coat,Outerwear,37,Idaho,M,Black,Summer,No,10,Fortnightly
19,Male,Belt,Accessories,94,California,M,Green,Winter,No,11,Weekly
39,Male,Boots,Footwear,76,North Dakota,S,Violet,Fall,No,5,Annually
66,Male,Sneakers,Footwear,68,Georgia,S,Silver,Fall,No,21,Quarterly
25,Male,Shirt,Clothing,65,Illinois,L,Maroon,Spring,No,24,Quarterly
63,Male,Blouse,Clothing,24,Delaware,M,Cyan,Summer,No,37,Fortnightly
56,Male,Jacket,Outerwear,31,Connecticut,L,Teal,Summer,No,22,Every 3 Months
20,Male,Skirt,Clothing,89,Tennessee,M,Olive,Fall,No,16,Fortnightly
58,Male,Socks,Clothing,49,Maryland,M,Red,Summer,No,44,Monthly
34,Male,Sandals,Footwear,92,Rhode Island,XL,Lavender,Fall,No,14,Bi-Weekly
28,Male,T-shirt,Clothing,32,New York,S,Orange,Winter,No,23,Every 3 Months
22,Male,Jacket,Outerwear,67,New Mexico,L,Brown,Winter,No,46,Fortnightly
37,Male,Belt,Accessories,64,California,S,Gray,Fall,No,46,Every 3 Months
54,Male,Shoes,Footwear,84,Maine,M,Orange,Spring,No,16,Every 3 Months
65,Male,Blouse,Clothing,34,New York,M,Orange,Fall,No,40,Every 3 Months
57,Male,Shoes,Footwear,26,Hawaii,M,Turquoise,Winter,No,21,Annually
38,Male,Sweater,Clothing,50,New Hampshire,S,Cyan,Fall,No,25,Bi-Weekly
70,Male,Boots,Footwear,46,Nebraska,M,Yellow,Fall,No,25,Quarterly
56,Male,Handbag,Accessories,71,Montana,M,White,Fall,No,25,Every 3 Months
56,Male,Blouse,Clothing,78,Wisconsin,M,Blue,Summer,No,27,Monthly
22,Male,Skirt,Clothing,35,Tennessee,S,Purple,Winter,No,12,Monthly
57,Male,Backpack,Accessories,58,Montana,M,Gray,Summer,No,27,Quarterly
53,Male,Shirt,Clothing,67,Michigan,L,Cyan,Fall,No,40,Bi-Weekly
53,Male,Sweater,Clothing,93,Texas,L,Pink,Spring,No,38,Quarterly
19,Male,Scarf,Accessories,81,Pennsylvania,S,Gold,Spring,No,44,Every 3 Months
49,Male,Handbag,Accessories,80,New York,L,Silver,Fall,No,27,Every 3 Months
44,Male,Scarf,Accessories,64,Alabama,M,Gray,Spring,No,30,Every 3 Months
27,Male,Jeans,Clothing,41,Virginia,M,Brown,Fall,No,24,Monthly
60,Male,Socks,Clothing,79,Pennsylvania,XL,Pink,Winter,No,38,Bi-Weekly
62,Male,Sunglasses,Accessories,60,Mississippi,L,Maroon,Winter,No,4,Quarterly
52,Male,Sneakers,Footwear,91,Wyoming,S,Peach,Winter,No,32,Monthly
30,Male,Shoes,Footwear,66,New Mexico,L,Brown,Winter,No,32,Fortnightly
66,Male,Socks,Clothing,85,North Dakota,L,Green,Winter,No,28,Bi-Weekly
29,Male,Sunglasses,Accessories,38,New Jersey,M,Lavender,Summer,No,6,Every 3 Months
24,Male,Sweater,Clothing,23,Vermont,M,Cyan,Winter,No,24,Monthly
51,Male,Shoes,Footwear,71,Alaska,M,Black,Spring,No,38,Weekly
67,Male,Socks,Clothing,25,Indiana,M,Charcoal,Winter,No,28,Annually
50,Male,Boots,Footwear,39,Alabama,XL,Silver,Spring,No,9,Fortnightly
37,Male,Hoodie,Clothing,20,Michigan,M,Gray,Spring,No,21,Every 3 Months
69,Male,Gloves,Accessories,73,Washington,L,Peach,Winter,No,31,Monthly
60,Male,Backpack,Accessories,63,Virginia,L,Peach,Fall,No,18,Quarterly
21,Male,Gloves,Accessories,94,Tennessee,XL,Cyan,Spring,No,5,Weekly
44,Male,Blouse,Clothing,94,South Dakota,L,Magenta,Fall,No,22,Annually
26,Male,Scarf,Accessories,71,New Hampshire,L,Teal,Summer,No,37,Bi-Weekly
40,Male,Hat,Accessories,77,South Dakota,M,Peach,Spring,No,22,Monthly
41,Male,Scarf,Accessories,66,Pennsylvania,M,Black,Fall,No,36,Fortnightly
62,Male,Sandals,Footwear,23,Wisconsin,M,Teal,Summer,No,23,Annually
39,Male,Sweater,Clothing,60,California,M,Turquoise,Spring,No,44,Weekly
53,Male,Backpack,Accessories,72,Rhode Island,L,Gold,Spring,No,25,Annually
24,Male,Blouse,Clothing,35,Alabama,L,Green,Winter,No,40,Quarterly
41,Male,Scarf,Accessories,31,Oklahoma,M,Brown,Fall,No,12,Weekly
19,Male,Socks,Clothing,33,Illinois,L,Blue,Summer,No,14,Monthly
36,Male,Hat,Accessories,95,Tennessee,M,Gold,Summer,No,14,Monthly
21,Male,Dress,Clothing,68,Alabama,M,Peach,Fall,No,10,Annually
25,Male,Coat,Outerwear,87,Kansas,M,Violet,Spring,No,17,Every 3 Months
65,Male,Shirt,Clothing,64,Arizona,XL,Yellow,Winter,No,24,Fortnightly
42,Male,Shirt,Clothing,74,Michigan,M,Black,Winter,No,31,Quarterly
40,Male,Jeans,Clothing,62,Missouri,L,Silver,Spring,No,36,Annually
58,Male,Socks,Clothing,97,Louisiana,M,Brown,Winter,No,38,Every 3 Months
40,Male,Sandals,Footwear,47,Connecticut,L,Peach,Fall,No,23,Fortnightly
62,Male,Blouse,Clothing,83,Connecticut,M,Cyan,Winter,No,47,Bi-Weekly
38,Male,Shirt,Clothing,82,Oregon,M,Olive,Spring,No,20,Weekly
37,Male,Sunglasses,Accessories,26,West Virginia,L,Black,Fall,No,41,Monthly
65,Male,Jacket,Outerwear,81,Florida,M,Orange,Winter,No,44,Fortnightly
55,Male,Dress,Clothing,44,New Hampshire,L,Beige,Spring,No,31,Monthly
43,Male,Sunglasses,Accessories,88,Oregon,M,Peach,Winter,No,11,Bi-Weekly
43,Male,Boots,Footwear,76,Oregon,M,Pink,Winter,No,25,Bi-Weekly
45,Male,Scarf,Accessories,89,Utah,M,Brown,Winter,No,31,Weekly
64,Male,Shorts,Clothing,22,Missouri,M,Magenta,Fall,No,40,Weekly
28,Male,Shorts,Clothing,33,West Virginia,L,Cyan,Winter,No,23,Bi-Weekly
69,Male,Jeans,Clothing,97,California,XL,Silver,Fall,No,5,Quarterly
54,Male,Scarf,Accessories,57,California,M,Indigo,Winter,No,26,Weekly
52,Male,Shorts,Clothing,38,Illinois,M,Beige,Summer,No,11,Bi-Weekly
23,Male,Sneakers,Footwear,55,Hawaii,XL,Black,Fall,No,44,Every 3 Months
26,Male,Jewelry,Accessories,37,Washington,L,Yellow,Spring,No,47,Every 3 Months
48,Male,Shoes,Footwear,43,Wisconsin,M,Maroon,Summer,No,46,Monthly
49,Male,Hoodie,Clothing,96,Virginia,M,Cyan,Summer,No,35,Every 3 Months
53,Male,Jacket,Outerwear,51,Oregon,M,Pink,Winter,No,8,Bi-Weekly
69,Male,Shorts,Clothing,95,Pennsylvania,XL,Violet,Fall,No,30,Weekly
26,Male,Socks,Clothing,26,Virginia,M,Lavender,Summer,No,14,Bi-Weekly
21,Male,Coat,Outerwear,34,Hawaii,XL,Lavender,Fall,No,30,Weekly
59,Male,Sandals,Footwear,83,Nebraska,S,Black,Summer,No,26,Every 3 Months
21,Male,Backpack,Accessories,24,Alaska,M,Olive,Fall,No,32,Fortnightly
22,Male,Pants,Clothing,69,Michigan,S,Indigo,Fall,No,47,Every 3 Months
26,Male,Sweater,Clothing,40,North Carolina,M,Blue,Fall,No,11,Every 3 Months
41,Male,Jacket,Outerwear,87,North Carolina,S,Green,Winter,No,28,Annually
37,Male,Sneakers,Footwear,46,Minnesota,L,Pink,Spring,No,2,Every 3 Months
30,Male,Jewelry,Accessories,82,Georgia,M,Peach,Winter,No,45,Weekly
49,Male,Backpack,Accessories,81,West Virginia,M,Purple,Summer,No,7,Every 3 Months
49,Male,Jewelry,Accessories,57,Delaware,M,Peach,Winter,No,28,Bi-Weekly
58,Male,Shoes,Footwear,49,North Dakota,S,Olive,Summer,No,34,Quarterly
70,Male,Jacket,Outerwear,42,Florida,M,Olive,Fall,No,26,Every 3 Months
27,Male,Jacket,Outerwear,26,Oregon,M,Purple,Spring,No,45,Quarterly
65,Male,T-shirt,Clothing,38,Idaho,M,Violet,Spring,No,34,Annually
57,Male,Sneakers,Footwear,57,Virginia,XL,Maroon,Summer,No,47,Fortnightly
20,Male,Jacket,Outerwear,100,North Dakota,XL,White,Summer,No,42,Quarterly
34,Male,Hoodie,Clothing,73,Alabama,S,Olive,Fall,No,27,Every 3 Months
59,Male,Jacket,Outerwear,66,Hawaii,M,Peach,Winter,No,43,Monthly
54,Male,T-shirt,Clothing,73,Oregon,M,Blue,Spring,No,16,Bi-Weekly
36,Male,Gloves,Accessories,45,Utah,M,Brown,Spring,No,40,Monthly
21,Male,Sneakers,Footwear,27,Hawaii,S,Black,Fall,No,29,Bi-Weekly
52,Male,T-shirt,Clothing,24,Connecticut,M,Yellow,Fall,No,38,Quarterly
43,Male,Sneakers,Footwear,59,Wyoming,XL,Magenta,Winter,No,34,Weekly
32,Male,Jeans,Clothing,20,Delaware,S,Cyan,Winter,No,30,Weekly
55,Male,Handbag,Accessories,44,Arkansas,M,Maroon,Summer,No,45,Annually
31,Male,Socks,Clothing,90,Indiana,M,Red,Spring,No,47,Annually
45,Male,Jewelry,Accessories,36,California,M,Black,Fall,No,5,Monthly
53,Male,Blouse,Clothing,95,Wyoming,L,Violet,Winter,No,50,Bi-Weekly
24,Male,Backpack,Accessories,30,South Dakota,M,Green,Spring,No,24,Bi-Weekly
47,Male,Scarf,Accessories,65,West Virginia,S,Gold,Fall,No,15,Bi-Weekly
63,Male,Scarf,Accessories,96,Tennessee,M,Brown,Summer,No,50,Weekly
38,Male,Shirt,Clothing,65,Alaska,L,Peach,Spring,No,7,Monthly
59,Male,Pants,Clothing,47,South Dakota,L,Peach,Fall,No,10,Fortnightly
54,Male,Hat,Accessories,25,Tennessee,S,Violet,Fall,No,38,Bi-Weekly
26,Male,Coat,Outerwear,56,Alabama,S,Violet,Fall,No,31,Fortnightly
68,Male,T-shirt,Clothing,76,North Carolina,M,Magenta,Fall,No,7,Quarterly
41,Male,Socks,Clothing,60,Oklahoma,M,Purple,Fall,No,27,Monthly
68,Male,Shirt,Clothing,67,New York,L,Purple,Winter,No,45,Every 3 Months
21,Male,Sweater,Clothing,95,Iowa,XL,Cyan,Spring,No,13,Annually
32,Male,Gloves,Accessories,72,Alaska,M,Magenta,Winter,No,33,Annually
20,Male,Belt,Accessories,98,Alaska,L,Lavender,Spring,No,25,Every 3 Months
59,Male,Jeans,Clothing,83,Nebraska,M,Green,Winter,No,5,Monthly
53,Male,Handbag,Accessories,37,Delaware,M,Maroon,Fall,No,23,Quarterly
66,Male,T-shirt,Clothing,85,Texas,L,Turquoise,Fall,No,17,Weekly
47,Male,Socks,Clothing,36,Missouri,L,Violet,Fall,No,14,Weekly
58,Male,Jeans,Clothing,36,Maine,S,Lavender,Winter,No,28,Annually
28,Male,Scarf,Accessories,86,Pennsylvania,L,Red,Summer,No,19,Weekly
68,Male,Pants,Clothing,99,Missouri,XL,Orange,Spring,No,31,Bi-Weekly
60,Male,Blouse,Clothing,21,Mississippi,XL,Indigo,Summer,No,25,Bi-Weekly
47,Male,Jacket,Outerwear,84,Hawaii,L,Teal,Winter,No,4,Bi-Weekly
18,Male,Sandals,Footwear,63,Texas,M,Brown,Spring,No,20,Weekly
32,Male,Shorts,Clothing,84,South Dakota,S,Pink,Summer,No,37,Annually
27,Male,Shorts,Clothing,72,New Jersey,M,Lavender,Spring,No,28,Annually
65,Male,Skirt,Clothing,21,Connecticut,L,Cyan,Winter,No,6,Weekly
68,Male,Sandals,Footwear,92,Maryland,M,Yellow,Fall,No,27,Annually
55,Male,Blouse,Clothing,72,Arizona,XL,Pink,Fall,No,29,Fortnightly
30,Male,Sandals,Footwear,83,Oklahoma,M,Gray,Spring,No,1,Annually
24,Male,Shirt,Clothing,73,Utah,M,Peach,Summer,No,31,Annually
57,Male,Socks,Clothing,98,Arkansas,M,Red,Winter,No,28,Quarterly
23,Male,T-shirt,Clothing,76,North Carolina,M,Olive,Fall,No,19,Quarterly
69,Male,Dress,Clothing,43,California,S,Lavender,Summer,No,36,Monthly
60,Male,Hat,Accessories,60,Colorado,M,Turquoise,Summer,No,28,Monthly
25,Male,Gloves,Accessories,40,California,L,Turquoise,Spring,No,29,Weekly
18,Male,Socks,Clothing,93,Vermont,S,Maroon,Winter,No,9,Every 3 Months
37,Male,Dress,Clothing,98,Kansas,S,Olive,Fall,No,26,Every 3 Months
61,Male,Socks,Clothing,91,Ohio,XL,Maroon,Summer,No,7,Fortnightly
41,Male,Belt,Accessories,92,New Jersey,XL,Cyan,Fall,No,35,Weekly
69,Male,Handbag,Accessories,87,Arizona,S,Peach,Winter,No,46,Every 3 Months
32,Male,Skirt,Clothing,96,Arizona,S,Teal,Fall,No,8,Monthly
60,Male,Hoodie,Clothing,97,New Hampshire,M,Green,Summer,No,50,Every 3 Months
43,Male,Blouse,Clothing,55,Louisiana,M,Beige,Spring,No,37,Annually
61,Male,Jeans,Clothing,58,Texas,L,Magenta,Spring,No,6,Fortnightly
57,Male,Boots,Footwear,21,Montana,L,Violet,Spring,No,16,Bi-Weekly
56,Male,Handbag,Accessories,82,New Hampshire,XL,Charcoal,Summer,No,30,Monthly
66,Male,Coat,Outerwear,34,South Dakota,M,Green,Winter,No,50,Quarterly
52,Male,Blouse,Clothing,78,Montana,M,Gray,Spring,No,5,Every 3 Months
63,Male,Handbag,Accessories,47,North Carolina,M,Magenta,Spring,No,15,Monthly
50,Male,Sunglasses,Accessories,96,South Dakota,S,Silver,Summer,No,34,Bi-Weekly
21,Male,Socks,Clothing,23,Maine,S,Beige,Fall,No,6,Every 3 Months
42,Male,Shoes,Footwear,27,Oklahoma,S,Peach,Winter,No,26,Annually
40,Male,Backpack,Accessories,37,Nebraska,XL,Orange,Spring,No,34,Every 3 Months
67,Male,Scarf,Accessories,79,Illinois,S,Yellow,Summer,No,37,Weekly
35,Male,Backpack,Accessories,40,Colorado,M,Violet,Summer,No,28,Annually
18,Male,Coat,Outerwear,39,Massachusetts,S,Green,Fall,No,38,Fortnightly
52,Male,Hoodie,Clothing,73,Louisiana,L,Pink,Summer,No,2,Quarterly
59,Male,Gloves,Accessories,84,Massachusetts,M,Violet,Fall,No,32,Bi-Weekly
49,Male,Shorts,Clothing,94,West Virginia,M,Violet,Fall,No,30,Bi-Weekly
46,Male,Skirt,Clothing,47,Idaho,L,Pink,Spring,No,17,Every 3 Months
69,Male,Boots,Footwear,77,Ohio,M,Violet,Summer,No,5,Bi-Weekly
56,Male,Shorts,Clothing,94,Rhode Island,M,Turquoise,Winter,No,31,Bi-Weekly
27,Male,Handbag,Accessories,75,Illinois,M,Cyan,Summer,No,43,Quarterly
57,Male,Dress,Clothing,82,New York,XL,Orange,Spring,No,19,Annually
58,Male,Shoes,Footwear,36,Louisiana,M,Cyan,Fall,No,32,Every 3 Months
23,Male,Sneakers,Footwear,90,California,XL,Indigo,Spring,No,5,Bi-Weekly
19,Male,Socks,Clothing,48,Washington,M,Black,Spring,No,9,Quarterly
40,Male,Jacket,Outerwear,42,South Dakota,L,Purple,Winter,No,48,Weekly
54,Male,Backpack,Accessories,33,Idaho,M,Cyan,Summer,No,1,Quarterly
50,Male,Socks,Clothing,63,North Dakota,M,Green,Summer,No,20,Monthly
69,Male,Handbag,Accessories,53,Washington,L,Teal,Winter,No,42,Annually
42,Male,Hat,Accessories,37,Alaska,L,Teal,Spring,No,45,Bi-Weekly
37,Male,Blouse,Clothing,92,Kansas,M,Magenta,Summer,No,41,Monthly
46,Male,Shorts,Clothing,73,Utah,XL,Brown,Spring,No,36,Quarterly
64,Male,Shirt,Clothing,38,Wyoming,L,Orange,Spring,No,10,Annually
20,Male,Boots,Footwear,51,Maine,XL,Blue,Fall,No,31,Annually
40,Male,Jacket,Outerwear,90,Michigan,L,Magenta,Spring,No,21,Quarterly
64,Male,Jacket,Outerwear,56,Illinois,L,Magenta,Summer,No,16,Every 3 Months
29,Male,Handbag,Accessories,33,Minnesota,M,Magenta,Fall,No,18,Every 3 Months
20,Male,Belt,Accessories,53,Massachusetts,S,Olive,Winter,No,20,Weekly
43,Male,Handbag,Accessories,24,New Jersey,S,Cyan,Spring,No,21,Annually
60,Male,Coat,Outerwear,59,Kansas,M,Purple,Spring,No,23,Quarterly
39,Male,Sweater,Clothing,72,Kentucky,M,Purple,Winter,No,20,Weekly
47,Male,Shorts,Clothing,28,Rhode Island,S,Peach,Spring,No,30,Bi-Weekly
19,Male,Pants,Clothing,36,Illinois,M,Gold,Fall,No,33,Every 3 Months
52,Male,Jewelry,Accessories,47,Alabama,S,Peach,Fall,No,31,Monthly
34,Male,Gloves,Accessories,62,Tennessee,M,Magenta,Spring,No,48,Monthly
25,Male,Skirt,Clothing,98,Massachusetts,S,Cyan,Spring,No,28,Weekly
43,Male,Sandals,Footwear,28,Texas,M,Violet,Summer,No,7,Every 3 Months
55,Male,Socks,Clothing,86,Nebraska,S,Charcoal,Summer,No,4,Weekly
66,Male,Jewelry,Accessories,46,Pennsylvania,S,Blue,Summer,No,49,Bi-Weekly
41,Male,Sunglasses,Accessories,42,Virginia,XL,Red,Fall,No,22,Weekly
47,Male,Coat,Outerwear,80,Vermont,S,Purple,Winter,No,39,Fortnightly
51,Male,Belt,Accessories,39,Oklahoma,L,Gray,Spring,No,45,Every 3 Months
44,Male,Coat,Outerwear,49,Maine,M,Purple,Summer,No,30,Fortnightly
18,Male,Scarf,Accessories,32,New Jersey,M,Silver,Summer,No,33,Bi-Weekly
33,Male,Sandals,Footwear,73,Massachusetts,M,Purple,Fall,No,24,Bi-Weekly
24,Male,Belt,Accessories,42,New Jersey,M,Charcoal,Summer,No,11,Quarterly
33,Male,Scarf,Accessories,58,Washington,M,Silver,Spring,No,13,Every 3 Months
61,Male,Jewelry,Accessories,22,Arkansas,M,White,Winter,No,27,Annually
27,Male,Scarf,Accessories,56,West Virginia,L,Peach,Spring,No,30,Bi-Weekly
46,Male,Pants,Clothing,70,Delaware,M,Red,Spring,No,39,Quarterly
38,Male,Shoes,Footwear,50,Texas,L,Olive,Spring,No,10,Annually
63,Male,Boots,Footwear,21,Texas,L,Gray,Summer,No,4,Quarterly
47,Male,Jacket,Outerwear,97,Mississippi,M,Beige,Summer,No,16,Weekly
42,Male,Backpack,Accessories,63,Texas,L,Pink,Winter,No,34,Monthly
41,Male,Jacket,Outerwear,60,Virginia,M,Red,Fall,No,11,Every 3 Months
53,Male,Boots,Footwear,52,New Hampshire,XL,Peach,Fall,No,30,Fortnightly
29,Male,Shoes,Footwear,32,Minnesota,M,Maroon,Winter,No,40,Annually
61,Male,Belt,Accessories,48,Maryland,XL,Purple,Spring,No,13,Annually
69,Male,Jewelry,Accessories,25,Vermont,M,Maroon,Summer,No,28,Every 3 Months
51,Male,Jewelry,Accessories,68,Kansas,M,Gray,Summer,No,49,Bi-Weekly
24,Male,Pants,Clothing,74,Idaho,M,Gray,Fall,No,23,Weekly
24,Male,T-shirt,Clothing,88,Montana,XL,Magenta,Fall,No,4,Quarterly
70,Male,Shorts,Clothing,23,Oklahoma,L,Cyan,Spring,No,17,Fortnightly
49,Male,Hoodie,Clothing,32,California,M,Silver,Fall,No,24,Fortnightly
48,Male,Belt,Accessories,71,Mississippi,S,Green,Winter,No,21,Every 3 Months
58,Male,Boots,Footwear,62,California,M,Violet,Spring,No,17,Bi-Weekly
